t,round,phase,actor,opponent,event,landed,target,force,Red_head_fatigue,Red_left_arm_fatigue,Red_right_arm_fatigue,Red_torso_fatigue,Red_legs_fatigue,Blue_head_fatigue,Blue_left_arm_fatigue,Blue_right_arm_fatigue,Blue_torso_fatigue,Blue_legs_fatigue,Red_stamina,Blue_stamina
291.599999999992,2,active,Red,Blue,hook,0.0,,,6.5153773268343524,0.6679999999999989,7.645067326208009,0.0,0.018,0.0,0.0,12.014000000000037,0.16599999999999993,0.0,97.06411106939153,97.55569999999999
291.599999999992,2,active,Blue,Red,retreat,,,,6.503377326834353,0.6559999999999989,7.6330673262080095,0.0,0.005999999999999998,0.0,0.0,12.014000000000037,0.16599999999999993,0.03,97.07311106939153,97.54969999999999
291.999999999992,2,active,Red,Blue,advance,,,,6.491377326834353,0.6439999999999989,7.62106732620801,0.0,0.04,0.0,0.0,11.990000000000036,0.1419999999999999,0.005999999999999998,97.07291106939152,97.5653
291.999999999992,2,active,Red,Blue,circle,,,,6.491377326834353,0.6439999999999989,7.62106732620801,0.0,0.07500000000000001,0.0,0.0,11.990000000000036,0.1419999999999999,0.005999999999999998,97.06591106939153,97.5653
292.199999999992,2,active,Red,Blue,uppercut,0.0,,,6.479377326834354,0.6319999999999989,8.05906732620801,0.0,0.06300000000000001,0.0,0.0,11.978000000000035,0.1299999999999999,0.0,96.98491106939153,97.5719
292.199999999992,2,active,Blue,Red,advance,,,,6.467377326834354,0.6199999999999989,8.04706732620801,0.0,0.05100000000000002,0.0,0.0,11.978000000000035,0.1299999999999999,0.04,96.99391106939153,97.56389999999999
292.39999999999196,2,active,Blue,Red,jab,0.0,,,6.455377326834355,0.6079999999999989,8.03506732620801,0.0,0.03900000000000002,0.0,0.0,12.166000000000034,0.1179999999999999,0.028,97.00291106939153,97.53169999999999
292.59999999999195,2,active,Red,Blue,advance,,,,6.455377326834355,0.6079999999999989,8.03506732620801,0.0,0.07900000000000001,0.0,0.0,12.154000000000034,0.1059999999999999,0.016,96.99491106939152,97.53949999999999
292.79999999999194,2,active,Blue,Red,circle,,,,6.4313773268343555,0.5839999999999989,8.011067326208009,0.0,0.05500000000000002,0.0,0.0,12.142000000000033,0.0939999999999999,0.03900000000000001,97.01291106939152,97.54029999999999
293.1999999999919,2,active,Blue,Red,retreat,,,,6.407377326834356,0.5599999999999988,7.98706732620801,0.0,0.031000000000000024,0.0,0.0,12.118000000000032,0.06999999999999991,0.045000000000000005,97.03091106939152,97.5499
293.7999999999919,2,active,Blue,Red,advance,,,,6.371377326834358,0.5239999999999988,7.951067326208011,0.0,0.0,0.0,0.0,12.082000000000031,0.03399999999999992,0.049,97.05691106939153,97.5653
294.19999999999186,2,active,Blue,Red,advance,,,,6.3473773268343585,0.4999999999999988,7.927067326208012,0.0,0.0,0.0,0.0,12.05800000000003,0.009999999999999919,0.065,97.07011106939153,97.57289999999999
294.39999999999185,2,active,Red,Blue,circle,,,,6.3473773268343585,0.4999999999999988,7.927067326208012,0.0,0.035,0.0,0.0,12.04600000000003,0.0,0.053000000000000005,97.06311106939152,97.58019999999999
294.7999999999918,2,active,Red,Blue,retreat,,,,6.323377326834359,0.47599999999999876,7.903067326208013,0.0,0.041,0.0,0.0,12.022000000000029,0.0,0.02900000000000001,97.07511106939153,97.5898
294.9999999999918,2,active,Red,Blue,retreat,,,,6.31137732683436,0.46399999999999875,7.891067326208013,0.0,0.059,0.0,0.0,12.010000000000028,0.0,0.017000000000000008,97.07811106939153,97.5946
294.9999999999918,2,active,Blue,Red,circle,,,,6.29937732683436,0.45199999999999874,7.8790673262080135,0.0,0.047,0.0,0.0,12.010000000000028,0.0,0.05200000000000001,97.08711106939153,97.5876
295.1999999999918,2,active,Red,Blue,advance,,,,6.29937732683436,0.45199999999999874,7.8790673262080135,0.0,0.087,0.0,0.0,11.998000000000028,0.0,0.04000000000000001,97.07911106939153,97.5924
295.79999999999177,2,active,Red,Blue,jab,1.0,left_arm,0.408,6.2633773268343615,0.4159999999999987,8.043067326208014,0.0,0.051000000000000004,0.0,0.2450279023605366,11.962000000000026,0.0,0.004000000000000007,97.06611106939152,97.57004581464591
295.79999999999177,2,active,Blue,Red,jab,0.0,,,6.251377326834362,0.4039999999999987,8.031067326208014,0.0,0.03900000000000001,0.0,0.2450279023605366,12.162000000000026,0.0,0.004000000000000007,97.07511106939153,97.53004581464592
296.39999999999173,2,active,Blue,Red,circle,,,,6.215377326834363,0.36799999999999866,7.995067326208013,0.0,0.003000000000000006,0.0,0.20902790236053656,12.126000000000024,0.0,0.035,97.10211106939153,97.53644581464592
296.7999999999917,2,active,Blue,Red,advance,,,,6.191377326834364,0.34399999999999864,7.971067326208014,0.0,0.0,0.0,0.18502790236053654,12.102000000000023,0.0,0.051000000000000004,97.11591106939153,97.54164581464592
296.9999999999917,2,active,Blue,Red,uppercut,1.0,head,0.251,6.481084213118271,0.33199999999999863,7.9590673262080145,0.0,0.0,0.0,0.17302790236053653,12.540000000000022,0.0,0.03900000000000001,97.06216969213474,97.45824581464592
297.3999999999917,2,active,Red,Blue,circle,,,,6.469084213118271,0.3199999999999986,7.947067326208015,0.0,0.035,0.0,0.1490279023605365,12.516000000000021,0.0,0.015000000000000006,97.06176969213475,97.47144581464592
297.99999999999164,2,active,Red,Blue,circle,,,,6.433084213118272,0.2839999999999986,7.911067326208016,0.0,0.035,0.0,0.11302790236053649,12.48000000000002,0.0,0.0,97.08156969213474,97.48704581464591
298.19999999999163,2,active,Red,Blue,hook,0.0,,,6.421084213118273,0.6719999999999986,7.899067326208017,0.0,0.023000000000000003,0.0,0.10102790236053649,12.46800000000002,0.0,0.0,97.03056969213475,97.49124581464592
299.1999999999916,2,active,Blue,Red,circle,,,,6.349084213118275,0.5999999999999985,7.827067326208019,0.0,0.0,0.0,0.04102790236053651,12.408000000000017,0.0,0.035,97.07476969213474,97.50524581464592
299.39999999999156,2,active,Red,Blue,jab,0.0,,,6.349084213118275,0.5999999999999985,8.02706732620802,0.0,0.0,0.0,0.029027902360536508,12.396000000000017,0.0,0.023000000000000003,97.03476969213474,97.51184581464591
299.99999999999153,2,active,Red,Blue,cross,0.0,,,6.313084213118277,0.5639999999999985,8.34106732620802,0.0,0.0,0.0,0.0,12.360000000000015,0.0,0.0,96.98456969213474,97.52799999999999
300.1999999999915,2,active,Red,Blue,jab,0.0,,,6.301084213118277,0.5519999999999985,8.529067326208018,0.0,0.0,0.0,0.0,12.348000000000015,0.0,0.0,96.95116969213474,97.5304
300.1999999999915,2,active,Blue,Red,advance,,,,6.289084213118278,0.5399999999999985,8.517067326208018,0.0,0.0,0.0,0.0,12.348000000000015,0.0,0.04,96.95776969213475,97.52239999999999
300.1999999999915,2,active,Blue,Red,retreat,,,,6.289084213118278,0.5399999999999985,8.517067326208018,0.0,0.0,0.0,0.0,12.348000000000015,0.0,0.07,96.95776969213475,97.51639999999999
300.5999999999915,2,active,Red,Blue,hook,1.0,head,0.165,6.277084213118278,0.9279999999999985,8.505067326208017,0.0,0.0,0.19790845631059828,0.0,12.324000000000014,0.0,0.04600000000000001,96.90436969213474,97.48641830873788
300.5999999999915,2,active,Red,Blue,retreat,,,,6.277084213118278,0.9279999999999985,8.505067326208017,0.0,0.03,0.19790845631059828,0.0,12.324000000000014,0.0,0.04600000000000001,96.89836969213474,97.48641830873788
300.5999999999915,2,active,Blue,Red,circle,,,,6.2650842131182785,0.9159999999999985,8.493067326208017,0.0,0.018,0.19790845631059828,0.0,12.324000000000014,0.0,0.08100000000000002,96.90736969213474,97.47941830873788
301.39999999999145,2,active,Red,Blue,circle,,,,6.22908421311828,0.8799999999999985,8.457067326208016,0.0,0.035,0.14990845631059824,0.0,12.276000000000012,0.0,0.03300000000000003,96.92376969213474,97.50821830873788
301.59999999999144,2,active,Blue,Red,circle,,,,6.205084213118281,0.8559999999999984,8.433067326208015,0.0,0.011000000000000003,0.13790845631059823,0.0,12.264000000000012,0.0,0.056000000000000036,96.94176969213474,97.50841830873787
302.1999999999914,2,active,Red,Blue,advance,,,,6.1810842131182815,0.8319999999999984,8.409067326208014,0.0,0.04,0.10190845631059822,0.0,12.22800000000001,0.0,0.020000000000000042,96.94916969213475,97.53001830873788
302.79999999999137,2,active,Red,Blue,hook,0.0,,,6.145084213118283,1.1959999999999984,8.373067326208012,0.0,0.004,0.06590845631059823,0.0,12.192000000000009,0.0,0.0,96.91616969213474,97.54841830873788
303.7999999999913,2,active,Red,Blue,circle,,,,6.085084213118285,1.1359999999999983,8.31306732620801,0.0,0.035,0.0059084563105982375,0.0,12.132000000000007,0.0,0.0,96.94296969213474,97.57241830873788
304.59999999999127,2,active,Red,Blue,retreat,,,,6.037084213118287,1.0879999999999983,8.265067326208008,0.0,0.03,0.0,0.0,12.084000000000005,0.0,0.0,96.97036969213474,97.5832
304.79999999999126,2,active,Red,Blue,jab,0.0,,,6.025084213118287,1.0759999999999983,8.453067326208007,0.0,0.018,0.0,0.0,12.072000000000005,0.0,0.0,96.93936969213475,97.5856
305.19999999999123,2,active,Red,Blue,advance,,,,6.001084213118288,1.0519999999999983,8.429067326208006,0.0,0.04,0.0,0.0,12.048000000000004,0.0,0.0,96.94816969213474,97.5904
305.5999999999912,2,active,Blue,Red,advance,,,,5.965084213118289,1.0159999999999982,8.393067326208005,0.0,0.004,0.0,0.0,12.024000000000003,0.0,0.04,96.97516969213474,97.5872
305.7999999999912,2,active,Red,Blue,advance,,,,5.965084213118289,1.0159999999999982,8.393067326208005,0.0,0.044,0.0,0.0,12.012000000000002,0.0,0.028,96.96716969213475,97.592
305.9999999999912,2,active,Red,Blue,advance,,,,5.95308421311829,1.0039999999999982,8.381067326208004,0.0,0.07200000000000001,0.0,0.0,12.000000000000002,0.0,0.016,96.96816969213474,97.5968
306.1999999999912,2,active,Blue,Red,circle,,,,5.929084213118291,0.9799999999999982,8.357067326208004,0.0,0.048000000000000015,0.0,0.0,11.988000000000001,0.0,0.03900000000000001,96.98616969213474,97.5946
306.79999999999114,2,active,Red,Blue,jab,0.0,,,5.9050842131182915,0.9559999999999982,8.533067326208002,0.0,0.024000000000000018,0.0,0.0,11.952,0.0,0.003000000000000006,96.96416969213475,97.609
307.1999999999911,2,active,Blue,Red,advance,,,,5.869084213118293,0.9199999999999982,8.497067326208,0.0,0.0,0.0,0.0,11.927999999999999,0.0,0.04,96.98876969213474,97.6064
307.3999999999911,2,active,Red,Blue,advance,,,,5.869084213118293,0.9199999999999982,8.497067326208,0.0,0.04,0.0,0.0,11.915999999999999,0.0,0.028,96.98076969213474,97.6112
307.9999999999911,2,active,Red,Blue,clinch,,,,5.833084213118294,0.8839999999999981,8.461067326208,0.25,0.004,0.0,0.0,11.879999999999997,0.0,0.0,96.94526969213474,97.624
308.19999999999106,2,active,Blue,Red,retreat,,,,5.809084213118295,0.8599999999999981,8.437067326207998,0.22599999999999998,0.0,0.0,0.0,11.867999999999997,0.0,0.03,96.96526969213474,97.6204
308.59999999999104,2,active,Blue,Red,advance,,,,5.785084213118296,0.8359999999999981,8.413067326207997,0.20199999999999996,0.0,0.0,0.0,11.843999999999996,0.0,0.046,96.98446969213474,97.622
308.999999999991,2,active,Red,Blue,circle,,,,5.773084213118296,0.8239999999999981,8.401067326207997,0.18999999999999995,0.035,0.0,0.0,11.819999999999995,0.0,0.022000000000000002,96.98706969213474,97.6316
309.399999999991,2,active,Blue,Red,cross,1.0,torso,0.478,5.7370842131182975,0.787999999999998,8.365067326207996,0.5838708129868174,0.0,0.0,0.0,12.145999999999994,0.0,0.0,96.91540198888804,97.5708
310.19999999999095,2,active,Blue,Red,advance,,,,5.689084213118299,0.739999999999998,8.317067326207994,0.5358708129868174,0.0,0.0,0.0,12.097999999999992,0.0,0.04,96.95380198888803,97.5724
310.7999999999909,2,active,Red,Blue,jab,0.0,,,5.6650842131183,0.715999999999998,8.493067326207992,0.5118708129868174,0.0,0.0,0.0,12.06199999999999,0.0,0.004,96.93300198888804,97.5868
310.7999999999909,2,active,Red,Blue,retreat,,,,5.6650842131183,0.715999999999998,8.493067326207992,0.5118708129868174,0.03,0.0,0.0,12.06199999999999,0.0,0.004,96.92700198888804,97.5868
310.7999999999909,2,active,Blue,Red,jab,0.0,,,5.653084213118301,0.703999999999998,8.481067326207992,0.49987081298681735,0.018,0.0,0.0,12.26199999999999,0.0,0.004,96.93900198888804,97.5468
310.7999999999909,2,active,Blue,Red,retreat,,,,5.653084213118301,0.703999999999998,8.481067326207992,0.49987081298681735,0.018,0.0,0.0,12.26199999999999,0.0,0.034,96.93900198888804,97.5408
310.9999999999909,2,active,Red,Blue,retreat,,,,5.653084213118301,0.703999999999998,8.481067326207992,0.49987081298681735,0.048,0.0,0.0,12.24999999999999,0.0,0.022000000000000002,96.93300198888804,97.54560000000001
311.1999999999909,2,active,Red,Blue,jab,0.0,,,5.641084213118301,0.691999999999998,8.66906732620799,0.48787081298681734,0.036000000000000004,0.0,0.0,12.237999999999989,0.0,0.010000000000000002,96.90500198888803,97.5504
311.59999999999087,2,active,Red,Blue,cross,0.0,,,5.617084213118302,0.6679999999999979,8.99506732620799,0.4638708129868173,0.012000000000000004,0.0,0.0,12.213999999999988,0.0,0.0,96.85900198888804,97.55720000000001
311.99999999999085,2,active,Red,Blue,advance,,,,5.593084213118303,0.6439999999999979,8.971067326207988,0.4398708129868173,0.04,0.0,0.0,12.189999999999987,0.0,0.0,96.87260198888804,97.562
311.99999999999085,2,active,Blue,Red,hook,0.0,,,5.581084213118303,0.6319999999999979,8.959067326207988,0.4278708129868173,0.028,0.0,0.4,12.189999999999987,0.0,0.0,96.88460198888804,97.50200000000001
312.3999999999908,2,active,Blue,Red,jab,1.0,torso,0.438,5.557084213118304,0.6079999999999979,8.935067326207987,0.7976421691426103,0.004,0.0,0.376,12.365999999999985,0.0,0.0,96.81015914984908,97.4704
313.1999999999908,2,active,Red,Blue,jab,0.0,,,5.521084213118305,0.5719999999999978,9.099067326207985,0.7616421691426103,0.0,0.0,0.32799999999999996,12.317999999999984,0.0,0.0,96.7997591498491,97.4872
313.79999999999075,2,active,Red,Blue,advance,,,,5.485084213118307,0.5359999999999978,9.063067326207983,0.7256421691426103,0.04,0.0,0.2919999999999999,12.281999999999982,0.0,0.0,96.82055914984909,97.49980000000001
313.99999999999073,2,active,Red,Blue,jab,0.0,,,5.473084213118307,0.5239999999999978,9.251067326207982,0.7136421691426102,0.028,0.0,0.2799999999999999,12.269999999999982,0.0,0.0,96.79255914984908,97.504
313.99999999999073,2,active,Blue,Red,cross,1.0,left_arm,1.0,5.4610842131183075,1.1119999999999979,9.239067326207982,0.7016421691426102,0.016,0.0,0.2799999999999999,12.619999999999981,0.0,0.0,96.7145591498491,97.434
314.7999999999907,2,active,Red,Blue,cross,0.0,,,5.425084213118309,1.0759999999999978,9.55306732620798,0.6656421691426102,0.0,0.0,0.23199999999999987,12.57199999999998,0.0,0.0,96.67655914984908,97.4508
315.39999999999065,2,active,Red,Blue,retreat,,,,5.38908421311831,1.0399999999999978,9.517067326207979,0.6296421691426102,0.03,0.0,0.19599999999999984,12.535999999999978,0.0,0.0,96.69935914984909,97.46340000000001
315.39999999999065,2,active,Red,Blue,circle,,,,5.38908421311831,1.0399999999999978,9.517067326207979,0.6296421691426102,0.065,0.0,0.19599999999999984,12.535999999999978,0.0,0.0,96.6923591498491,97.46340000000001
315.39999999999065,2,active,Blue,Red,advance,,,,5.3770842131183105,1.0279999999999978,9.505067326207978,0.6176421691426102,0.053000000000000005,0.0,0.19599999999999984,12.535999999999978,0.0,0.04,96.7043591498491,97.4554
316.1999999999906,2,active,Red,Blue,retreat,,,,5.341084213118312,0.9919999999999978,9.469067326207977,0.5816421691426101,0.04700000000000001,0.0,0.1479999999999998,12.487999999999976,0.0,0.0,96.73435914984908,97.48020000000001
316.3999999999906,2,active,Red,Blue,circle,,,,5.329084213118312,0.9799999999999978,9.457067326207977,0.5696421691426101,0.07,0.0,0.1359999999999998,12.475999999999976,0.0,0.0,96.7393591498491,97.48440000000001
317.19999999999055,2,active,Red,Blue,circle,,,,5.281084213118314,0.9319999999999977,9.409067326207975,0.5216421691426101,0.05700000000000002,0.0,0.0879999999999998,12.427999999999974,0.0,0.0,96.78035914984909,97.50120000000001
317.19999999999055,2,active,Blue,Red,cross,0.0,,,5.269084213118314,0.9199999999999977,9.397067326207974,0.5096421691426101,0.045000000000000026,0.0,0.0879999999999998,12.777999999999974,0.0,0.0,96.79235914984909,97.4312
317.19999999999055,2,active,Blue,Red,advance,,,,5.269084213118314,0.9199999999999977,9.397067326207974,0.5096421691426101,0.045000000000000026,0.0,0.0879999999999998,12.777999999999974,0.0,0.04,96.79235914984909,97.42320000000001
317.39999999999054,2,active,Blue,Red,advance,,,,5.257084213118315,0.9079999999999977,9.385067326207974,0.49764216914261006,0.03300000000000003,0.0,0.0759999999999998,12.765999999999973,0.0,0.068,96.80435914984909,97.4218
317.39999999999054,2,active,Blue,Red,circle,,,,5.257084213118315,0.9079999999999977,9.385067326207974,0.49764216914261006,0.03300000000000003,0.0,0.0759999999999998,12.765999999999973,0.0,0.10300000000000001,96.80435914984909,97.4148
317.59999999999053,2,active,Blue,Red,advance,,,,5.245084213118315,0.8959999999999977,9.373067326207973,0.48564216914261005,0.02100000000000003,0.0,0.06399999999999981,12.753999999999973,0.0,0.131,96.81635914984909,97.41340000000001
317.9999999999905,2,active,Red,Blue,jab,1.0,torso,0.645,5.233084213118316,0.8839999999999977,9.561067326207972,0.47364216914261004,0.009000000000000029,0.0,0.039999999999999813,12.729999999999972,0.5809441082185257,0.10700000000000001,96.78835914984909,97.28136397294537
318.1999999999905,2,active,Blue,Red,advance,,,,5.209084213118317,0.8599999999999977,9.537067326207971,0.44964216914261,0.0,0.0,0.027999999999999813,12.717999999999972,0.5689441082185257,0.135,96.80935914984909,97.28296397294537
318.5999999999905,2,active,Red,Blue,circle,,,,5.197084213118317,0.8479999999999976,9.52506732620797,0.43764216914261,0.035,0.0,0.003999999999999813,12.69399999999997,0.5449441082185257,0.11100000000000002,96.81195914984909,97.30216397294538
318.79999999999046,2,active,Blue,Red,advance,,,,5.173084213118318,0.8239999999999976,9.50106732620797,0.41364216914261,0.011000000000000003,0.0,0.0,12.68199999999997,0.5329441082185257,0.139,96.83595914984909,97.30256397294538
319.19999999999044,2,active,Blue,Red,jab,0.0,,,5.149084213118319,0.7999999999999976,9.477067326207969,0.38964216914260996,0.0,0.0,0.0,12.857999999999969,0.5089441082185256,0.115,96.85735914984909,97.27816397294538
319.19999999999044,2,active,Blue,Red,retreat,,,,5.149084213118319,0.7999999999999976,9.477067326207969,0.38964216914260996,0.0,0.0,0.0,12.857999999999969,0.5089441082185256,0.14500000000000002,96.85735914984909,97.27216397294538
319.3999999999904,2,active,Red,Blue,retreat,,,,5.149084213118319,0.7999999999999976,9.477067326207969,0.38964216914260996,0.03,0.0,0.0,12.845999999999968,0.49694410821852564,0.133,96.85135914984909,97.27996397294538
319.5999999999904,2,active,Blue,Red,retreat,,,,5.12508421311832,0.7759999999999976,9.453067326207968,0.36564216914260994,0.005999999999999998,0.0,0.0,12.833999999999968,0.4849441082185256,0.15100000000000002,96.87535914984909,97.28176397294537
320.39999999999037,2,active,Blue,Red,advance,,,,5.077084213118321,0.7279999999999975,9.405067326207966,0.3176421691426099,0.0,0.0,0.0,12.785999999999966,0.4369441082185256,0.14300000000000002,96.9149591498491,97.30496397294537
320.99999999999034,2,active,Blue,Red,retreat,,,,5.041084213118323,0.6919999999999975,9.369067326207965,0.28164216914260987,0.0,0.0,0.0,12.749999999999964,0.40094410821852555,0.137,96.94375914984909,97.32236397294538
321.3999999999903,2,active,Blue,Red,jab,0.0,,,5.0170842131183235,0.6679999999999975,9.345067326207964,0.25764216914260984,0.0,0.0,0.0,12.925999999999963,0.37694410821852553,0.113,96.96295914984908,97.29796397294538
321.9999999999903,2,active,Red,Blue,jab,0.0,,,4.993084213118324,0.6439999999999975,9.521067326207962,0.23364216914260982,0.0,0.0,0.0,12.889999999999961,0.3409441082185255,0.07700000000000001,96.94215914984909,97.32136397294538
321.9999999999903,2,active,Blue,Red,circle,,,,4.981084213118325,0.6319999999999975,9.509067326207962,0.2216421691426098,0.0,0.0,0.0,12.889999999999961,0.3409441082185255,0.11200000000000002,96.9517591498491,97.31436397294537
322.19999999999027,2,active,Red,Blue,circle,,,,4.981084213118325,0.6319999999999975,9.509067326207962,0.2216421691426098,0.035,0.0,0.0,12.877999999999961,0.3289441082185255,0.10000000000000002,96.94475914984909,97.32216397294538
322.39999999999026,2,active,Blue,Red,clinch,,,,4.957084213118326,0.6079999999999974,9.485067326207961,0.1976421691426098,0.011000000000000003,0.0,0.0,12.86599999999996,0.5669441082185255,0.08800000000000002,96.96875914984909,97.26746397294538
322.79999999999023,2,active,Red,Blue,jab,1.0,torso,0.378,4.945084213118326,0.5959999999999974,9.67306732620796,0.18564216914260978,0.0,0.0,0.0,12.84199999999996,0.882934354416528,0.06400000000000003,96.9405591498491,97.19806641139587
322.79999999999023,2,active,Blue,Red,retreat,,,,4.933084213118327,0.5839999999999974,9.66106732620796,0.17364216914260977,0.0,0.0,0.0,12.84199999999996,0.882934354416528,0.09400000000000003,96.95015914984909,97.19206641139587
323.3999999999902,2,active,Blue,Red,retreat,,,,4.897084213118328,0.5479999999999974,9.625067326207958,0.13764216914260974,0.0,0.0,0.0,12.805999999999958,0.846934354416528,0.08800000000000004,96.97895914984909,97.20946641139588
323.7999999999902,2,active,Red,Blue,jab,1.0,torso,0.531,4.885084213118328,0.5359999999999974,9.813067326207957,0.12564216914260973,0.0,0.0,0.0,12.781999999999957,1.3009520915284605,0.06400000000000004,96.94855914984909,97.10556197711789
323.7999999999902,2,active,Blue,Red,advance,,,,4.873084213118329,0.5239999999999974,9.801067326207956,0.11364216914260973,0.0,0.0,0.0,12.781999999999957,1.3009520915284605,0.10400000000000004,96.9581591498491,97.09756197711789
323.99999999999017,2,active,Blue,Red,circle,,,,4.861084213118329,0.5119999999999973,9.789067326207956,0.10164216914260973,0.0,0.0,0.0,12.769999999999957,1.2889520915284605,0.12700000000000006,96.96775914984909,97.09836197711789
324.59999999999013,2,active,Blue,Red,retreat,,,,4.8250842131183305,0.4759999999999973,9.753067326207955,0.06564216914260974,0.0,0.0,0.0,12.733999999999956,1.2529520915284604,0.12100000000000007,96.99655914984909,97.1157619771179
324.7999999999901,2,active,Blue,Red,circle,,,,4.813084213118331,0.4639999999999973,9.741067326207954,0.05364216914260975,0.0,0.0,0.0,12.721999999999955,1.2409520915284604,0.14400000000000007,97.0061591498491,97.1165619771179
325.3999999999901,2,active,Red,Blue,circle,,,,4.789084213118332,0.4399999999999973,9.717067326207953,0.02964216914260975,0.035,0.0,0.0,12.685999999999954,1.2049520915284604,0.10800000000000007,97.01835914984909,97.13996197711789
325.5999999999901,2,active,Red,Blue,jab,1.0,head,0.576,4.777084213118332,0.42799999999999727,9.905067326207952,0.01764216914260975,0.023000000000000003,0.691475404315015,0.0,12.673999999999953,1.1929520915284604,0.09600000000000007,96.9903591498491,97.00946689625489
325.5999999999901,2,active,Red,Blue,retreat,,,,4.777084213118332,0.42799999999999727,9.905067326207952,0.01764216914260975,0.053000000000000005,0.691475404315015,0.0,12.673999999999953,1.1929520915284604,0.09600000000000007,96.9843591498491,97.00946689625489
325.79999999999006,2,active,Red,Blue,advance,,,,4.765084213118333,0.41599999999999726,9.893067326207952,0.005642169142609749,0.08100000000000002,0.679475404315015,0.0,12.661999999999953,1.1809520915284604,0.08400000000000007,96.98835914984909,97.01966689625489
326.19999999999004,2,active,Red,Blue,advance,,,,4.7410842131183335,0.39199999999999724,9.86906732620795,0.0,0.09700000000000003,0.6554754043150149,0.0,12.637999999999952,1.1569520915284603,0.06000000000000008,96.99976969213475,97.04006689625488
326.19999999999004,2,active,Blue,Red,jab,0.0,,,4.729084213118334,0.37999999999999723,9.85706732620795,0.0,0.08500000000000003,0.6554754043150149,0.0,12.837999999999951,1.1569520915284603,0.06000000000000008,97.00876969213475,97.00006689625489
326.39999999999003,2,active,Red,Blue,cross,0.0,,,4.729084213118334,0.37999999999999723,10.20706732620795,0.0,0.08500000000000003,0.6434754043150149,0.0,12.82599999999995,1.1449520915284603,0.048000000000000084,96.93876969213474,97.01026689625489
326.39999999999003,2,active,Red,Blue,advance,,,,4.729084213118334,0.37999999999999723,10.20706732620795,0.0,0.12500000000000003,0.6434754043150149,0.0,12.82599999999995,1.1449520915284603,0.048000000000000084,96.93076969213475,97.01026689625489
326.59999999999,2,active,Blue,Red,advance,,,,4.705084213118335,0.3559999999999972,10.183067326207949,0.0,0.10100000000000003,0.6314754043150149,0.0,12.81399999999995,1.1329520915284603,0.0760000000000001,96.94876969213475,97.01246689625489
326.59999999999,2,active,Blue,Red,circle,,,,4.705084213118335,0.3559999999999972,10.183067326207949,0.0,0.10100000000000003,0.6314754043150149,0.0,12.81399999999995,1.1329520915284603,0.1110000000000001,96.94876969213475,97.00546689625489
327.19999999999,2,active,Blue,Red,advance,,,,4.669084213118336,0.3199999999999972,10.147067326207948,0.0,0.06500000000000004,0.5954754043150149,0.0,12.777999999999949,1.0969520915284603,0.1150000000000001,96.97576969213475,97.0280668962549
327.19999999999,2,active,Blue,Red,retreat,,,,4.669084213118336,0.3199999999999972,10.147067326207948,0.0,0.06500000000000004,0.5954754043150149,0.0,12.777999999999949,1.0969520915284603,0.1450000000000001,96.97576969213475,97.0220668962549
327.79999999998995,2,active,Red,Blue,jab,1.0,torso,0.7,4.645084213118337,0.29599999999999715,10.323067326207946,0.0,0.04100000000000005,0.5594754043150149,0.0,12.741999999999948,1.6911612641407816,0.1090000000000001,96.95376969213474,96.89511460310182
327.79999999998995,2,active,Blue,Red,uppercut,0.0,,,4.633084213118337,0.28399999999999714,10.311067326207946,0.0,0.02900000000000005,0.5594754043150149,0.0,13.191999999999947,1.6911612641407816,0.1090000000000001,96.96276969213474,96.80511460310181
328.5999999999899,2,active,Red,Blue,hook,0.0,,,4.597084213118339,0.6479999999999971,10.275067326207944,0.0,0.0,0.5114754043150148,0.0,13.143999999999945,1.6431612641407816,0.06100000000000011,96.92836969213474,96.84591460310182
328.5999999999899,2,active,Blue,Red,retreat,,,,4.585084213118339,0.6359999999999971,10.263067326207944,0.0,0.0,0.5114754043150148,0.0,13.143999999999945,1.6431612641407816,0.09100000000000011,96.93496969213474,96.83991460310182
328.7999999999899,2,active,Blue,Red,circle,,,,4.57308421311834,0.6239999999999971,10.251067326207943,0.0,0.0,0.4994754043150148,0.0,13.131999999999945,1.6311612641407816,0.11400000000000012,96.94156969213475,96.84311460310181
329.39999999998986,2,active,Blue,Red,cross,0.0,,,4.537084213118341,0.5879999999999971,10.215067326207942,0.0,0.0,0.46347540431501477,0.0,13.445999999999943,1.5951612641407815,0.07800000000000012,96.96136969213474,96.80371460310181
329.9999999999898,2,active,Blue,Red,jab,0.0,,,4.501084213118342,0.551999999999997,10.17906732620794,0.0,0.0,0.42747540431501474,0.0,13.60999999999994,1.5591612641407815,0.042000000000000134,96.98116969213474,96.79431460310181
331.19999999998976,2,active,Red,Blue,circle,,,,4.441084213118344,0.491999999999997,10.119067326207938,0.0,0.035,0.3554754043150147,0.0,13.537999999999938,1.4871612641407814,0.0,97.00716969213474,96.84951460310181
331.19999999998976,2,active,Blue,Red,advance,,,,4.429084213118345,0.479999999999997,10.107067326207938,0.0,0.023000000000000003,0.3554754043150147,0.0,13.537999999999938,1.4871612641407814,0.04,97.01616969213474,96.84151460310181
331.59999999998973,2,active,Blue,Red,retreat,,,,4.405084213118346,0.45599999999999696,10.083067326207937,0.0,0.0,0.33147540431501465,0.0,13.513999999999937,1.4631612641407814,0.046,97.03396969213475,96.85591460310181
